filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
jazz.00100.wav,3521693,0.33016214,0.09482297,0.17161216,0.009302644,2085.599862,673756.1446,2154.663595,328010.6304,4264.422525,3120465.406,0.102724963,0.00375464656,2.34E-08,0.026082572,2.13E-05,0.004558988,112.3471467,-128.0012,17827.799,97.9529,1996.2864,-8.875643,613.5209,20.102167,323.91135,-8.123329,247.62175,10.886829,144.72687,0.16033825,132.79025,1.3808117,83.160545,-1.5957192,72.61083,1.9680226,83.684425,-2.1436114,86.67161,0.8600098,107.78452,-2.6050243,153.72906,1.0676764,90.417206,-4.595721,90.3333,-1.7831225,96.91237,-5.260506,81.06374,-0.32189727,78.02077,-2.5926163,86.926025,-4.571938,109.996956,2
jazz.00101.wav,2734510,0.35603702,0.08691772,0.17687453,0.008662456,1271.408882,401913.5481,1686.447084,312863.2265,2390.235943,2591989.069,0.0609437349,0.00178313576,-6.56E-08,0.022482404,2.12E-05,0.0071002035,161.4990234,-158.20834,8068.247,151.2404,1599.3514,3.430498,693.4826,11.744064,230.72224,2.712474,177.52809,11.584787,128.81087,-3.8906763,139.75444,-0.8765899,112.92781,-3.0857108,83.78952,1.896506,75.34891,1.6615291,89.49756,0.95435196,73.70592,-0.5870299,91.75436,1.7524737,62.917854,-1.3212571,59.12075,1.2366885,55.482014,0.41726804,52.579117,-1.754616,46.688007,-0.770155,54.1131,2.2978165,53.378258,2
jazz.00102.wav,4664975,0.27158403,0.09740594,0.11256709,0.004868045,2025.544443,499942.5209,2370.9361,145814.6862,4460.155679,2069763.968,0.0640174122,0.00219420269,1.80E-05,0.015529262,7.44E-05,0.0005738382,103.359375,-197.88115,3505.5215,76.73331,764.171,6.167488,265.6791,48.401356,165.32927,10.245625,85.29398,12.16495,59.34495,-1.9454103,67.558914,3.3073385,60.974155,-2.4597852,63.43365,-0.381364,70.403755,0.1016162,61.049763,0.794819,58.44619,-3.3498673,80.15963,1.4482989,86.03096,-5.4598284,82.80717,-0.015989684,85.99348,-5.2254252,101.17636,-0.06242386,88.62354,-5.8256316,94.01196,-1.8751824,137.71373,2
jazz.00103.wav,3318707,0.41012573,0.0876337,0.1933619,0.009688143,2167.950997,552382.0999,2499.539689,303751.6394,4944.195517,3385670.552,0.0798901043,0.00252017563,4.07E-05,0.02172587,0.00024135616,0.012446585,117.4538352,-84.3307,6119.0625,100.318924,1344.6677,9.610283,631.3373,22.482475,206.4816,3.7186074,109.377525,11.6972,123.4855,-3.017776,80.44187,5.4715734,64.406456,-4.3298903,64.4852,1.6719716,86.56645,-0.6960235,51.534554,5.49698,60.63428,-3.105351,54.1188,1.4697843,43.612133,-4.7829213,47.660145,1.5099969,39.716454,-6.3579698,45.599487,-1.8108648,35.40334,-5.7242713,45.744396,-1.5958726,50.05921,2
jazz.00104.wav,4759995,0.3245984,0.09537694,0.22203554,0.0065780743,1974.129148,332295.4403,2398.322477,232610.3329,4362.492153,2547225.777,0.06746049,0.00117589597,-1.00E-07,0.04362027,1.13E-05,0.0040289443,151.9990809,-96.94007,4278.688,93.07591,642.7878,-0.3827786,494.1758,25.641897,159.96442,12.356283,96.78329,11.737267,66.96087,4.2325916,63.84581,3.2984543,57.81408,-3.3352952,59.8367,3.7455504,61.92911,3.9330719,70.443726,2.766073,70.235466,-3.897685,75.22834,-1.8474653,87.26662,-6.11381,81.041016,-0.8619239,81.420845,-4.9893875,82.63387,-0.4426219,96.09361,-3.554037,87.52937,2.4328017,127.01939,2
jazz.00105.wav,3423800,0.3938112,0.08462405,0.21894182,0.009834091,2463.221749,479244.8565,2722.04255,108650.6864,5659.468619,2095769.181,0.0928261497,0.00228071263,-2.52E-07,0.044443905,-4.01E-05,0.0033999083,107.6660156,-55.288162,3217.1333,82.08149,465.19666,6.4916425,199.24625,20.17216,106.931595,9.789707,93.50625,13.541181,69.993385,-0.396063,96.97274,3.449795,82.34448,-6.1069145,63.85646,1.9326689,52.75617,-2.5222783,46.77514,3.685495,49.34949,-5.435892,48.50131,-1.4960667,42.415478,-3.7322762,50.718113,4.4385653,52.82384,2.0139694,53.854443,2.7078128,40.571255,-3.3512273,41.616917,3.7010953,49.89106,2
jazz.00106.wav,4716860,0.33449072,0.09888291,0.22355504,0.008448768,1055.154244,236192.3294,1812.410251,296522.7876,2100.442077,2264184.659,0.0295328273,0.00019919513,-2.58E-07,0.035203394,-0.00016650438,0.007323252,95.703125,-177.09663,5229.3833,135.46535,1031.5292,26.168217,218.13559,35.64693,104.061714,23.037132,101.00307,17.379763,76.43016,5.3443027,95.46006,4.8214836,64.54491,1.9158636,57.133587,1.5815507,60.312065,-0.9532329,57.0139,0.18587025,55.92549,-5.269422,68.53438,-2.4858847,61.57288,-3.304003,61.606133,1.422076,65.82564,-4.735647,80.0281,1.2676713,68.56568,-0.23905525,71.56679,-0.24865107,69.01613,2
jazz.00107.wav,5016371,0.261264,0.09316399,0.2096146,0.005434296,1575.29436,162157.6613,2055.909366,136422.1708,3424.274881,1135406.32,0.0496848847,0.000564934944,-4.18E-08,0.037576217,-3.56E-07,0.00404284,172.265625,-122.4085,3206.5564,112.45434,569.24115,-3.0195866,403.77274,34.87413,111.164474,1.9965335,124.599945,6.824597,74.25218,0.08387075,75.769936,4.21433,89.08877,-9.746495,79.79469,4.793527,61.152294,-2.2777987,58.860035,-2.0150764,62.099995,-3.7285743,62.84629,2.650555,84.27643,-1.4605104,64.27962,-0.25155768,65.94865,-1.3903813,84.98091,-0.90740365,74.206314,-6.3093495,68.711334,1.0606031,68.81569,2
jazz.00108.wav,3590173,0.40393692,0.07950867,0.19851282,0.004002311,2215.671729,247360.2779,2384.103699,135631.7396,4719.841392,1339972.05,0.0942183685,0.00166082336,6.13E-08,0.028689545,-4.34E-05,0.004441829,107.6660156,-53.623985,6307.9824,88.832794,462.209,-9.893787,379.6571,34.69213,157.41707,3.4960542,119.476685,11.352662,51.84273,1.0491978,72.4187,2.9860272,46.342113,-3.1353383,45.589718,3.3073006,36.606583,0.27173495,43.010918,4.251228,43.07374,-2.5317469,35.897343,0.6098284,41.66398,-2.7788262,38.888905,0.66919863,37.95502,-1.9980385,35.15738,2.4461741,37.379787,-5.2614245,35.925266,0.15124208,36.69496,2
jazz.00109.wav,3617006,0.48671713,0.07971068,0.27549642,0.012651802,2140.312949,1312356.009,2399.024464,600776.0947,4667.78734,6382681.624,0.0789552509,0.00373689967,4.69E-07,0.04296887,-4.95E-05,0.018638706,117.4538352,-68.85662,9976.899,106.840126,1898.7808,6.7997,1000.4537,6.271365,325.88803,3.7553055,208.73251,13.450928,94.27036,-2.0180264,88.64954,7.7690563,73.119545,5.8841047,79.67301,4.466297,74.077736,1.0858315,68.12095,7.5599313,67.25473,0.94436425,46.64923,5.9247766,47.12383,1.9216834,62.619263,7.096281,55.824978,1.7907053,63.57542,4.498101,54.846878,1.3088616,49.937794,3.7337816,48.617035,2
