filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
soul.00100.0.wav,66236.0,0.24340934,0.0831659,0.18740687,0.0036693865,1500.4639243256506,473064.3452059096,1821.3067437977186,427002.19134722685,3123.2254732572114,3167716.554632871,0.057549579326923075,0.00046224137029704255,-2.626233e-05,0.026062531,-2.819017e-05,0.005607259,198.76802884615384,-124.28965,3799.7456,137.9003,1634.459,-11.655324,364.67288,21.146372,212.84248,-4.766164,73.34739,-2.555047,79.67502,-5.9285965,114.00296,-5.4856453,73.60817,-7.230733,75.640816,-3.5842977,83.74807,-4.9390945,118.999054,-0.92138755,39.903915,-2.8240216,27.281588,-3.7497947,33.622528,-5.7133956,38.726933,-3.5135477,44.059387,0.07627534,46.318188,5.590266,27.828096,6.0964327,48.27836,11.454213,68.182945,soul
soul.00100.1.wav,66193.0,0.25533807,0.0761005,0.19368319,0.0025862148,1438.5141942208663,416564.12259473803,1777.5645272007328,380842.4311153315,2924.954364483173,2641324.0027921796,0.057947716346153845,0.0004813018776255953,8.846678e-05,0.029712847,5.180549e-05,0.0059421905,198.76802884615384,-111.516846,3484.4766,145.04774,1527.9789,-14.111318,392.22018,22.195755,187.7649,-1.500073,100.29885,1.0222661,54.665848,-2.5519888,53.595997,-7.99938,59.205887,-9.226281,46.964233,-4.0951924,53.60981,-7.8736334,50.802418,-1.121405,39.02405,-0.08165037,32.359844,0.66300905,36.294098,-4.844979,23.930515,-4.7073617,28.142508,-3.536415,50.898174,-3.16387,57.718906,-9.737466,29.355532,-2.091827,40.48836,soul
soul.00100.2.wav,66178.66666666667,0.34834594,0.08058935,0.1714242,0.004704161,1517.9023201586263,326162.87492885225,2012.6230743688434,210842.57269878464,3087.0331280048076,2464504.7631723643,0.054510967548076925,0.000394711141755595,-5.6499895e-05,0.020081501,-7.057813e-05,0.007174994,99.38401442307692,-112.50681,2692.49,133.31635,784.00543,-1.9895494,197.13892,17.700586,159.47119,3.1349602,56.20139,3.893252,75.719,1.0085622,57.264523,-5.202616,46.3605,-9.329486,51.561966,-0.5398396,40.807903,-10.202997,45.880928,2.2573297,41.57969,-2.259669,36.56567,1.3395667,37.097965,-6.0777044,42.80393,-3.7754915,22.285265,-0.24781741,25.804482,2.4843497,38.711468,-5.649484,45.305115,5.7703257,35.040424,soul
soul.00100.3.wav,66171.5,0.26361987,0.08699208,0.17645822,0.0027951049,1440.7158785572612,506870.70149158355,1711.37281046242,376666.22190018126,2904.9947415865386,2889863.699342513,0.061673677884615384,0.000848439459264631,5.8838217e-05,0.022190088,2.1266147e-05,0.0061387704,198.76802884615384,-131.25122,4034.0903,145.07806,1708.5625,-18.485315,369.6439,24.741638,333.64615,-4.4248095,91.22458,0.9017667,100.21605,-3.926707,79.72424,-4.1271877,92.91243,-5.4993577,108.49391,-4.3288875,94.948494,-4.866914,82.334404,2.3714101,44.128265,-0.20078653,33.15874,-2.9518218,37.864,-6.2863684,43.691105,-5.406965,54.554115,-2.3278003,63.360878,5.3322563,44.07935,3.5476522,76.88162,7.3487926,108.186775,soul
soul.00100.4.wav,66167.2,0.27213785,0.084708646,0.19688958,0.0027105296,1327.5854629051316,412006.8228882981,1680.0238057049944,389192.01003949816,2710.1192533052886,2570373.732871593,0.05179161658653846,0.0004240446401065623,1.7275317e-05,0.029388105,-0.00010295239,0.006564882,198.76802884615384,-125.16288,3530.2053,150.51715,1635.4135,-12.662703,331.87704,24.680159,168.94836,-1.8720286,104.97202,-1.0827368,78.96421,-0.18061553,75.41624,-4.665576,90.87318,-6.096888,82.3064,-2.9285712,75.62469,-5.2018285,81.14691,-1.4628277,47.770267,-0.82279426,35.98355,0.5970525,39.819397,-3.9442265,23.702791,-4.033778,27.81357,-3.3935149,54.592083,-2.7467415,66.217865,-6.356749,82.59034,0.36235586,60.60615,soul
soul.00100.5.wav,66164.33333333333,0.3322099,0.07702512,0.17686418,0.002735386,1591.1233490832628,317077.9235544997,2059.4979627976445,188241.47226858747,3211.5116060697114,2369101.4500877913,0.059912109375,0.0003728376902066744,-3.28547e-05,0.022275088,-5.858693e-05,0.0063058273,99.38401442307692,-97.66172,2124.274,130.49525,718.354,-3.8022363,210.44057,14.699025,166.17445,0.07313772,62.035645,1.5845402,45.520615,-0.08224088,54.71482,-7.623413,62.35366,-13.500605,64.44618,-2.5221899,50.08544,-9.212261,44.505676,2.1109247,40.49918,-3.2205834,25.507706,1.1415316,47.739952,-5.796492,32.611195,-2.6338367,13.167826,0.8331302,23.564295,2.8034503,26.013206,-5.4003487,38.618908,6.638201,33.494698,soul
soul.00100.6.wav,66162.28571428571,0.37048963,0.09102562,0.17299509,0.0066550835,1869.6585032475705,908500.8820742426,2229.1667482575795,568815.770063803,4066.0484900841348,5683526.777494059,0.06322866586538461,0.0013654681211392554,-7.4050613e-06,0.017656693,-0.000110334324,0.011992613,99.38401442307692,-125.538536,4165.6504,116.24359,2317.452,8.896071,311.85443,26.683582,179.58296,5.015529,123.50608,2.9123282,116.032906,1.5072451,102.07832,-1.0211749,65.23647,-5.15624,132.1881,-0.11540469,81.1795,-6.909451,71.97746,0.8046582,64.188705,1.1783257,59.4112,-0.14314505,56.58551,-4.792863,67.046684,-2.4328983,37.53026,-3.2469566,52.07846,0.07939072,30.98847,-4.069918,42.061523,1.4467856,38.33162,soul
soul.00100.7.wav,66160.75,0.38448334,0.09535723,0.18174967,0.0034067526,2021.9128303709588,522770.8067777716,2392.0866363929727,223500.46012475816,4348.133451021635,3054944.6485602995,0.06853966346153846,0.001027188442162508,-2.11265e-05,0.020449193,-6.885127e-06,0.008166032,129.19921875,-94.56097,2587.5967,102.038025,871.64496,1.0440373,648.32166,29.092672,232.38821,14.80578,156.52254,1.551602,107.67128,-1.638112,120.93391,-1.179043,86.73197,-8.700738,122.7621,5.1220813,98.62197,-6.072901,115.32636,-0.16905718,64.54869,-6.978008,59.556133,-2.6862416,72.47608,-1.6512258,69.12426,-3.7173574,34.76782,-6.8791676,49.457603,-1.0082175,42.798958,-3.5209918,26.33818,3.6486497,29.812197,soul
soul.00100.8.wav,66159.55555555556,0.4039618,0.07959013,0.16458344,0.0056485184,1653.743506795665,537225.0077834721,2227.5983079648095,255753.3676905871,3468.9990234375,3557704.99224296,0.04806941105769231,0.0006486014642659024,6.0793984e-05,0.016993452,3.781304e-05,0.00878352,198.76802884615384,-126.2591,4795.026,121.17129,975.49146,12.621842,244.90932,25.250269,239.8613,10.226737,142.60239,5.0741177,118.60245,5.2586994,63.986164,3.5013118,93.73403,-3.4802282,55.594223,-2.953394,40.992744,-11.239458,83.69806,1.3703986,45.25469,-1.3974205,32.62532,1.5747329,21.6429,-4.648201,22.241121,-1.8425722,27.613323,0.8140852,35.213448,0.03750997,20.657711,-6.107541,30.652231,1.5682534,20.338171,soul
soul.00100.9.wav,66158.6,0.42740807,0.083468266,0.17366992,0.007041147,1906.621183881365,744843.0675521686,2339.154020139012,277301.89831050485,4002.691180889423,4604517.281463866,0.061707481971153846,0.0012891925862554968,-2.2791071e-05,0.016630357,-8.126484e-05,0.013958195,135.99917763157896,-109.73433,3183.7876,114.1427,1369.6962,9.285797,398.01675,17.3514,126.594894,2.0704777,100.44189,5.1067166,76.31486,8.397054,87.69824,2.6369581,43.189453,-1.8132925,71.851715,1.0113002,67.09885,-8.108537,53.613506,2.7352571,63.43274,2.4433928,46.040466,5.1740355,43.901253,-3.69913,18.477404,-1.5791383,31.158463,-0.86394525,83.985085,-1.139362,25.229689,-6.0689106,31.283108,3.435234,38.00434,soul
