filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
pop.00100.wav,661500,0.3472863,0.08980943,0.09392953,0.016024718,1524.1279156947116,338830.4282358476,1376.5983945284934,408939.7533509167,2945.9405196340463,1769265.194801149,0.076371798,0.001031502,-7.91E-06,0.014723222,2.7283634e-06,0.004179441,107.6660156,-234.64088,22129.729,101.961205,707.90515,-35.976337,538.39496,-3.511786,619.47705,14.603025,198.06445,-8.909564,251.0713,-20.691162,153.84944,-6.8867745,194.75667,-11.697384,152.08055,-8.198532,127.38424,-0.69480824,90.26276,-1.9950798,77.617,-5.581069,55.4613,1.0452555,55.236805,1.3776002,57.12037,0.76674336,41.760292,0.96643215,41.788277,1.4781945,48.685177,-1.3478419,53.23689,0.2759784,35.410248,pop
pop.00101.wav,661500,0.41924635,0.09284024,0.2976281,0.027826197,1373.7976850879209,874348.5281295908,1782.0958895876133,1141164.0125451093,2953.482140697562,6139537.260447341,0.038724634,0.000439365,-5.86E-05,0.062239435,-0.001493213,0.028193217,135.99917763157896,-125.2587,11754.795,142.54802,2308.5933,24.974655,461.4312,6.134315,451.2444,14.020072,397.46368,-0.4785643,150.82487,-0.04967128,259.60513,-2.8552988,247.01257,-10.344722,101.29596,0.019104948,166.70158,-6.9884753,129.74222,-6.315625,169.12846,-5.7753487,146.27481,-5.861873,85.640594,-1.6422588,152.80334,-0.26369303,148.93845,-5.1382127,52.30108,-0.5287262,110.4974,-5.337077,68.06438,-2.5264664,95.78091,pop
pop.00102.wav,661500,0.36788988,0.09158287,0.20742472,0.009108271,2838.209865470083,1323385.649,2576.085925748621,498310.20842709916,5886.539404901558,4779512.8179133255,0.12851282834268576,0.006538752,1.48218005e-05,0.025043925,0.000379504,0.014136815,103.359375,-62.73842,6399.6763,68.533066,2041.0507,-16.225632,1073.5051,-1.0486437,609.3975,-3.3747907,376.36667,1.938424,308.06894,-7.1511183,257.69714,5.2251725,192.61746,-4.4996576,203.65005,-1.6291149,205.34511,-10.751713,164.07942,-8.532096,134.6472,-10.475129,107.740265,-5.5981073,105.81986,-7.0422025,94.15388,-5.527946,70.567024,-6.555416,74.62282,0.3568804,61.68449,-7.2052083,71.95471,-2.7516627,74.250305,pop
pop.00103.wav,661500,0.3833013,0.088345096,0.2194571,0.008719179,2076.1662116711086,319360.8191523659,2426.801032475559,160483.12827883425,4604.7554890068695,1982917.2449022357,0.084954891,0.00124731,-1.47E-06,0.040059928,1.8717448e-05,0.006383814,112.34714673913044,-75.79292,4006.6091,94.0502,563.1781,-1.7113887,412.94748,21.416826,294.5667,8.777749,151.9242,9.933494,193.9429,2.8940744,87.5973,11.771901,97.78766,0.73056567,110.84796,-0.6740681,92.73828,-6.826492,77.62108,7.2092986,79.914,3.702435,86.61637,0.5421661,114.1242,-12.382108,95.407974,-5.432019,47.567997,-8.783511,60.97805,0.9226384,48.83147,-0.3677968,79.876854,4.3668776,69.215164,pop
pop.00104.wav,661500,0.4316236,0.10472776,0.17359193,0.016538741,1563.2171648402807,1224046.5156655684,1727.2818147733249,799556.0859919069,3291.596762831366,5624669.121862779,0.065394162,0.005711666,1.2277723e-05,0.02680045,0.000129359,0.009094359,117.45383522727273,-208.66841,17234.04,94.720116,2482.4893,-3.99615,1068.802,33.426533,608.1374,5.9045177,176.53665,4.1181307,312.20816,6.602088,311.78094,8.448386,250.3319,1.8302758,165.55452,-1.2422765,153.444,-2.543444,146.78177,-0.42230603,123.80251,-0.71603537,117.84278,-0.1108474,102.61078,-3.7045493,64.128395,-0.027757108,56.157726,-1.4247178,43.3608,4.185187,60.723503,4.039852,81.62603,5.353491,69.526665,pop
pop.00105.wav,661500,0.3296747,0.087423965,0.25444993,0.004891364,2158.7066338137215,704129.7905,2657.442529531332,284778.22858917346,5124.494012885788,4003081.439557024,0.06691116,0.002049327,-7.18E-07,0.042927347,0.000150827,0.01219315,143.5546875,-73.67693,2903.3083,92.615425,839.70276,31.573164,455.02423,35.244186,192.23167,6.45532,85.262375,9.63827,92.97374,0.69364434,79.32555,2.779368,55.836918,-2.9215145,55.195217,1.4220661,55.22705,-1.4473667,47.57085,3.5436876,42.649204,-1.5234426,79.22303,2.6245852,79.62415,-4.021818,62.263577,1.3630546,53.131264,-3.7774327,34.047626,-0.28007996,39.41588,-0.9381381,70.42783,0.61921746,81.16235,pop
pop.00106.wav,661500,0.27754894,0.09873538,0.14035885,0.006251492,2324.604694377694,1446059.8971525198,2546.5410013997434,245827.79109630405,4657.2135051337555,5454491.395437972,0.097268497,0.011553887471195734,4.6147818e-07,0.016631806,1.4293332e-05,0.006609223,129.1992188,-168.74884,4052.1936,90.59102,2009.2931,-11.8034935,663.92065,-9.728867,372.6103,8.885409,296.66592,-19.691393,336.81592,-5.675607,236.45496,-9.294473,214.00455,-4.7655005,99.268196,-1.4812423,109.605286,-20.067362,121.09953,-10.468308,98.05638,-16.837704,97.043396,-4.302941,77.77995,-13.14305,87.386375,-12.149827,73.558945,-9.250825,61.17785,-8.130658,80.16259,-9.196677,150.88614,-3.9423168,147.5318,pop
pop.00107.wav,661500,0.40206724,0.091581725,0.2842207,0.00352154,1443.1475223305226,279466.04711050156,1861.626183225929,239941.01535984062,3175.397465,1754717.886,0.042430205,0.000371613,-5.31E-06,0.061758008,0.000263426,0.010001546,135.99917763157896,-83.566956,2959.144,129.40152,915.5187,-16.50319,278.35886,41.22484,81.060265,8.770247,65.42552,10.808333,65.050385,0.1756336,36.82238,12.357423,29.068789,9.774502,35.634995,8.574024,38.85125,0.68456274,18.637154,6.7967405,33.590027,-4.529978,23.65889,-6.2816925,27.291956,-2.7765462,17.669903,5.0306263,27.354301,0.1487117,19.662693,0.7708402,25.520498,-1.3923612,22.76514,-0.5269485,27.568655,pop
pop.00108.wav,661500,0.39472777,0.096096896,0.25849026,0.017543573,1117.4542259459815,637869.296,1621.046784440156,613001.8866304768,2250.503058182566,3780085.4714868446,0.032947269,0.000749465,4.4802076e-07,0.04855422,0.000165555,0.016718384,92.28515625,-173.31131,10904.144,137.09792,1873.1316,23.323763,1322.3676,31.374453,331.03775,20.255442,187.90869,14.323049,212.26901,7.5019455,150.21184,8.793621,109.62452,3.4382021,100.01489,5.798849,99.35749,2.4205816,104.08032,2.2500238,74.25751,-2.582573,67.85507,-0.2427907,59.740025,-2.4065542,57.436012,2.631228,53.958435,-0.4047045,75.522766,4.7991824,53.627472,-0.7188177,34.584927,3.1966584,58.601913,pop
pop.00109.wav,661500,0.28033173,0.08996729,0.1473618,0.003536329,1087.0747291908704,319158.3216733823,1191.2710111706513,369655.2012902799,2104.637273546343,1574720.2970949127,0.055079787877321984,0.000726704,1.0897975e-05,0.018461863,4.4470737e-05,0.002636136,129.1992188,-172.67505,2005.4629,164.84007,812.87024,-33.843086,706.39874,8.020102,160.98491,5.9642367,131.37584,-6.68972,163.9408,0.10964522,97.58893,-9.409686,108.50924,-13.252872,116.88153,-12.890663,66.95975,-14.123839,49.65108,-12.045461,86.25301,-12.211223,64.69843,-11.332863,116.99533,-10.920722,69.04323,-9.406387,59.03801,-8.356334,122.134445,-5.594179,156.07121,-8.384715,71.3365,-9.539422,68.634544,pop
